#1_tweetid,#2_tweet,#3_country_label,#2_tweet_clean
TRAIN_13772,دام معي كل القرايب فانا حي بالروح اضمه يوم قلبي ضنينه يا صاحبي لا تنشد الروح عن شي انا حبيبي نور كل المدينه,United_Arab_Emirates,دام معي كل القرايب فانا حي بالروح اضمه يوم قلبي ضنينه ياصاحبي لا تنشد الروح عن شي انا حبيبي نور كل المدينه
TRAIN_13773,والله ما احلى، هي تتبطر وانا ابتلش,Oman,واله ما احلي هي تبطر وانا ابتلش
TRAIN_13774,ال ة ياااا,Egypt,ال ه يا
TRAIN_13775,طيب وقت الفديو ما حقك منزلاهو ليه؟ دا كلو عشان رتويت؟ ديل شنو المرض ديل URL  …,Saudi_Arabia,طيب وقت الفديو ما حقك منزلاهو ليه دا كلو عشان رتويت ديل شنو المرض ديل 
TRAIN_13776, USER   USER  ولو نحنا الرباعي المتفائل,Lebanon, ولو نحنا الرباعي المتفاءل
TRAIN_13777,كلكم بتقولوا كده فى الاول وبعدين بتنكدو على أهله بعد الجواز,Egypt,كلكم بتقولوا كده في الاول وبعدين بتنكدو علي اهله بعد الجواز
TRAIN_13778,انا بكره اشوفه بيلعب والله,Egypt,انا بكره اشوفه بيلعب واله
TRAIN_13779, USER  تحكيش هالمصطلح بكرهوا مشان هيك قمصان طوال توقعت تعالي عكفار سابا,Palestine, تحكيش هالمصطلح بكرهوا مشان هيك قمصان طوال توقعت تعالي عكفار سابا
TRAIN_13780,هي الكوره اللي ضيعها ستوريدج والجول فاضي دي ازاي,Egypt,هي الكوره الي ضيعها ستوريدج والجول فاضي دي ازاي
TRAIN_13781,الحلو ف احلى منه,Egypt,الحلو ف احلي منه
TRAIN_13782,لا خليهم معاك لو احتاجت هكلمك,Saudi_Arabia,لا خليهم معاك لو احتاجت هكلمك
TRAIN_13783,علقو الدراسه يازقان,Saudi_Arabia,علقو الدراسه يازقان
TRAIN_13784,كنسل ضحك حذفت الفديو هه,United_Arab_Emirates,كنسل ضحك حذفت الفديو ه
TRAIN_13785,ربنا يوصلك بالسلامة فالوطن حق تاريخي أزلي لجميع ابنائه,Yemen,ربنا يوصلك بالسلامه فالوطن حق تاريخي ازلي لجميع ابناءه
TRAIN_13786,لكل من يقول أن مهرجان موزاين لا يأخد فلسا من الدولة كدعم ___________________________________________ وثائق...  URL ,Morocco,لكل من يقول ان مهرجان موزاين لا ياخد فلسا من الدوله كدعم وثاءق 
TRAIN_13787,اكيد ايرسلها تفرجي اليوم فالأخبار هادي هي السياسه,Morocco,اكيد ايرسلها تفرجي اليوم فالاخبار هادي هي السياسه
TRAIN_13788,في أغنية قديمة لتامر حسني اسمها يعني خلاص ، وحشة متسمعوهاش,Egypt,في اغنيه قديمه لتامر حسني اسمها يعني خلاص وحشه متسمعوهاش
TRAIN_13789,كل وانتم بخير يا حبايبي،،لكم وحشة,Saudi_Arabia,كل وانتم بخير ياحبايبيلكم وحشه
TRAIN_13790,خافن ياصبايا هههه,Libya,خافن ياصبايا ه
TRAIN_13791,والله معك حق,Morocco,واله معك حق
TRAIN_13792,يا عن جد ولد خالطي هههههههه نهارك مبروك يا اعبيسي,Libya,يا عن جد ولد خالطي ه نهارك مبروك يااعبيسي
TRAIN_13793,انا مانغي ش ثاني كون اترابي موريتاني*القنانة فاطمه منت السيد*من ارشيف ال...  URL  …,Mauritania,انا مانغي ش ثاني كون اترابي موريتانيالقنانه فاطمه منت السيدمن ارشيف ال 
TRAIN_13794,لا ذا هو الدادي حقي هههههههههههههههههههههههههههههههههه,Saudi_Arabia,لا ذا هو الدادي حقي ه
TRAIN_13795,البارح غسلت دراجتي اليوم صبت المطر,Algeria,البارح غسلت دراجتي اليوم صبت المطر
TRAIN_13796,افهم من كدا اني لازم امشي شكرن يا ساحبتي,Lebanon,افهم من كدا اني لازم امشي شكرن ياساحبتي
TRAIN_13797,ملامحك من حسنها ماتفارق خيالي .,United_Arab_Emirates,ملامحك من حسنها ماتفارق خيالي 
TRAIN_13798,ياك قلت ماتعرفش ولاتفكرتي,Algeria,ياك قلت ماتعرفش ولاتفكرتي
TRAIN_13799,والله المدام ساره صريحه,Saudi_Arabia,واله المدام ساره صريحه
TRAIN_13800, USER  اضحكي بس لاتفضحيننا,Saudi_Arabia, اضحكي بس لاتفضحينا
TRAIN_13801,شخصنا المُفضل م شرط يكون حبيبنا.,Oman,شخصنا المفضل م شرط يكون حبيبنا
TRAIN_13802,اللي ينسدح وينام بسرعه بكم تبيع راسك؟,Oman,الي ينسدح وينام بسرعه بكم تبيع راسك
TRAIN_13803,#لو_صار_تويتر_حكومي الشباب يشتكون ان الدخول بتويتر لازم عوائل,Saudi_Arabia,لو صار تويتر حكومي الشباب يشتكون ان الدخول بتويتر لازم عواءل
TRAIN_13804,مبحبهاش بس دوقتها ف مرة لقياها كويسه بس انا مش متقبلاها خالص URL  …,Egypt,مبحبهاش بس دوقتها ف مره لقياها كويسه بس انا مش متقبلاها خالص 
TRAIN_13805,جربتي تركيز 2% او 5% ؟؟ انتي شعرج الاصل من البدايه من الصغر كثيف ولا خفيف؟ لان كل هذي الاشياء تنبت شعر موجود اصلا وليش غير موجود من الاساس .. جربتي تقرين على نفسج وترقينها؟,United_Arab_Emirates,جربتي تركيز او انتي شعرج الاصل من البدايه من الصغر كثيف ولا خفيف لان كل هذي الاشياء تنبت شعر موجود اصلا وليش غير موجود من الاساس جربتي تقرين علي نفسج وترقينها
TRAIN_13806,لا في عيون كداااااابه وبجحه عادي URL  …,Egypt,لا في عيون كدابه وبجحه عادي 
TRAIN_13807,لالا هييج سالففة,Iraq,لالا هيج سالفه
TRAIN_13808,من بين خلق الله شريته ولا يحل احد بداله.,United_Arab_Emirates,من بين خلق اله شريته ولا يحل احد بداله
TRAIN_13809,انت متخيل ان لو برشلونة طلعت ان شاء الله السبب هيكون ديمبيلي اللي لعب ١٠ دقايق بس,Egypt,انت متخيل ان لو برشلونه طلعت ان شاء اله السب هيكون ديمبيلي الي لعب  دقايق بس
TRAIN_13810,دكه منيكه وبلاد ***ة,Libya,دكه منيكه وبلاد ه
TRAIN_13811,احب هالغنية وحبيتها اكثر بصوتها  URL  …,Oman,احب هالغنيه وحبيتها اكثر بصوتها 
TRAIN_13812,دهن شواربك بالسمن و دوز على عدوك مصبن.,Morocco,دهن شواربك بالسمن ودوز علي عدوك مصبن
TRAIN_13813,السؤال:- متى وزارة العدل تفتح لهم الباب لتقديم الدعوى ضد البنوك ؟؟ بعد ماتنتهي مدة السماح بعد شهر ٦!!!؟؟؟؟ والله عيب مرمطتوا عيالكم انتهى,Kuwait,السءال متي وزاره العدل تفتح لهم الباب لتقديم الدعوي ضد البنوك بعد ماتنتهي مده السماح بعد شهر  واله عيب مرمطتوا عيالكم انتهي
TRAIN_13814,هيه والله أهم شي الأمان مع من نحب وهذا لا يقدر بثمن,Oman,هيه واله اهم شي الامان مع من نحب وهذا لا يقدر بثمن
TRAIN_13815, USER  هههههههههههههههه ياخي انت فله صراحة يا زين الشخص ع طبيعته,Bahrain, ه ياخي انت فله صراحه يازين الشخص ع طبيعته
TRAIN_13816,ههههههه قويه اشتريله احسن,Iraq,ه قويه اشتريله احسن
TRAIN_13817,يلا عادي تعرفوا,Iraq,يلا عادي تعرفوا
TRAIN_13818,عمي بشيري مطي ولا ذيل يوري,Iraq,عمي بشيري مطي ولا ذيل يوري
TRAIN_13819,يزم خربت ام اللحظة علي داخل بدي اكتبله اياها,Jordan,يزم خربت ام الحظه علي داخل بدي اكتبله اياها
TRAIN_13820,احنا هم يلا وخر سوي طريق دا نفوت,Iraq,احنا هم يلا وخر سوي طريق دا نفوت
TRAIN_13821,لا تقنيه الفيديو مش هتنفع معانا,Egypt,لا تقنيه الفيديو مش هتنفع معانا
TRAIN_13822,البلاستيك هحرقه ياموكا,Egypt,البلاستيك هحرقه ياموكا
TRAIN_13823,تسلم يا ولدنا العزيز.,Libya,تسلم ياولدنا العزيز
TRAIN_13824,بالنسبة للجماعة الي تكول حرام ميجوز اخي هي بطنه لو بطنك حلگك لو حلگه اني جاي ائذي نفسي ما مئذي احد #اني_اشرب_اني_حر URL ,Iraq,بالنسبه لجماعه الي تكول حرام ميجوز اخي هي بطنه لو بطنك حلك لو حلكه اني جاي اءذي نفسي ما مءذي احد اني اشرب اني حر 
TRAIN_13825,الزمالك فوووق الحمد الله,Egypt,الزمالك فوق الحمد اله
TRAIN_13826,ياعنبوك وبو اردوغان والسيسي متعك زيد غادي,Egypt,ياعنبوك وبو اردوغان والسيسي متعك زيد غادي
TRAIN_13827,ما من زينها خلفية الفون مالي,Oman,ما من زينها خلفيه الفون مالي
TRAIN_13828,هههههه كل شي قسمه ونصيب بهالدنيا... الموضوع ما يخص جمال أو لا,Oman,ه كل شي قسمه ونصيب بهالدنيا الموضوع ما يخص جمال او لا
TRAIN_13829,كان مش من النتائج اللي بتتطلع راهوا صكر سوشال ميديا ورتحت وريحت روحي من التفكير هذا,Libya,كان مش من النتاءج الي بتطلع راهوا صكر سوشال ميديا ورتحت وريحت روحي من التفكير هذا
TRAIN_13830,ما يحتاج حسناتك هاذا ... مرعوب الله يعينه على حاله مريض بمرض كابوس الأهلي,Iraq,ما يحتاج حسناتك هاذا مرعوب اله يعينه علي حاله مريض بمرض كابوس الاهلي
TRAIN_13831,بعمري ما بقى بصلي الجمعة بالجامع.. التوبة,Syria,بعمري ما بقي بصلي الجمعه بالجامع التوبه
TRAIN_13832, USER  ملّينا من كثر ما نقول,Oman, ملينا من كثر ما نقول
TRAIN_13833,وكأن رمضان السنة هاذي عطل هلبا,Libya,وكان رمضان السنه هاذي عطل هلبا
TRAIN_13834,عن نفسي بحاول إني أتواصل معاهو وأحكي ليهو مشاعري تجاهو,Sudan,عن نفسي بحاول اني اتواصل معاهو واحكي ليهو مشاعري تجاهو
TRAIN_13835,جاموسه بس بحبك,Egypt,جاموسه بس بحبك
TRAIN_13836,انا لو حياتي مثل ويهي جان اموري كلها تمام لكن للأسف انها مثل ويه الي يقرا ، هيهه نعم ادورر مشاكل ..,United_Arab_Emirates,انا لو حياتي مثل ويهي جان اموري كلها تمام لكن لاسف انها مثل ويه الي يقرا هيه نعم ادور مشاكل 
TRAIN_13837,فكرت للحظة الهاشمية اختفت وقف قلبي ... من الفرحة طبعاً URL ,Palestine,فكرت لحظه الهاشميه اختفت وقف قلبي من الفرحه طبعا 
TRAIN_13838,'عربنا حت في موقع صراحة لا يجيدون الصراحع,Algeria,عربنا حت في موقع صراحه لا يجيدون الصراحع
TRAIN_13839,إهداء ليكي لوحدك كأول واحدة شيلتني الهم إني أكون مهتم وعلمتني الإهتمام ولضحكتك اللي كل ما بشوفها، بتهزمني وتجبرني علي الإبتسام URL  …,Egypt,اهداء ليكي لوحدك كاول واحده شيلتني الهم اني اكون مهتم وعلمتني الاهتمام ولضحكتك الي كل ما بشوفها بتهزمني وتجبرني علي الابتسام 
