#1_tweetid	#2_tweet	#3_country_label	#4_province_label
TRAIN_11545	مش عارف من غيرك كنا هنعمل ايه يابني #Russia2018  USER .twitter.com/7Soao1LuLm	Egypt	eg_Suez
TRAIN_11546	مش مهم الجزره المهم انه لسه عايش	Egypt	eg_Beni-Suef
TRAIN_11547	كل يوم اسمع بشخص يموت يويلي احسني بلحقهم	Yemen	ye_Aden
TRAIN_11548	والنوب مواضيه تافهه يعني اخويه اجاني يكلي انت مو كلت اليوم ارجع للتمرين ؟ زين بربك انتظرني اكعد وناقشني	Iraq	iq_Babil
TRAIN_11549	الي عنده خلطه تكبر الوجه يعلمني،لان مو حاله والله انا اكبر وجهي يصغر شفيه؟ URL 	Saudi_Arabia	sa_Ar-Riyad
TRAIN_11550	يسعدلي صباحكم مع امطار تركيا الجميله	Kuwait	kw_Hawalli
TRAIN_11551	بتابعهم وان شاء الله نفوز	Saudi_Arabia	sa_Asir
TRAIN_11552	اهو حد جاب سيرة سينا طب الحمد لله URL  …	Iraq	iq_Dihok
TRAIN_11553	صح بدنك ربي يسعدك دوم	Oman	om_Ad-Dakhiliyah
TRAIN_11554	اجل الدعوة السرية و العلنية هذاي كانت ايش كروب واتس ؟	Iraq	iq_Karbala
TRAIN_11555	محارمنا لاحد يشوفها ي بنت URL 	Saudi_Arabia	sa_Najran
TRAIN_11556	شنو احسن شركة وما تطول	Saudi_Arabia	sa_Al-Quassim
TRAIN_11557	ماا منش يا المرق  URL  …	Oman	om_Al-Batnah
TRAIN_11558	وياك للجنة يارب	Iraq	iq_Basra
TRAIN_11559	مكاتب الترجمة بالبلد عم ترتكب حرائم بحق المترجمبن المستقلين إنك تترجم مشروع تخرج هندسي من 50 صفحة ترجمة غوغل -هات إيدك والحقني- لا تمت للغة بـ صلة، غير قابلة للفهم والنتيجة مشاريغع بتخجل، والمقابل هو 15 الف فإنت هون قضيت ع تسعيرة كل مترجمين البلد وشغلن!	Syria	sy_Hama
TRAIN_11560	الحمدلله ليقنا عريس مناسبه ليك ياليسا اقبلي	Djibouti	dj_Djibouti
TRAIN_11561	يسعد مساك بليغ واديب محنك تحياتي	Saudi_Arabia	sa_Najran
TRAIN_11562	بحبك يا لولو	Jordan	jo_Zarqa
TRAIN_11563	وانا خلعت حدا كف رن رن بساحة المدرسة	Syria	sy_Lattakia
TRAIN_11564	من وين فلتر	Djibouti	dj_Djibouti
TRAIN_11565	سنابشات نواكشوط اليوم جوه لطيف ...	Mauritania	mr_Nouakchott
TRAIN_11566	 USER  كفيت و وفيت أبو سيف وتصبح على خير	Oman	om_Ad-Dhahirah
TRAIN_11567	#مقاطعه_عمانتل_واوريدو17 باين مثل هذي الباقات وبس  URL 	Iraq	iq_Basra
TRAIN_11568	-هو صحيح يا بابا كنت بتقعد جمب بنات فى المحاضرة = لا ياابن الكلب انا كنت فى حربية	Egypt	eg_Luxor
TRAIN_11569	اوك لعد انسي	Iraq	iq_Kirkuk
TRAIN_11570	عادى ياقلبي ربنا يستر وماتتكررش قريب	Egypt	eg_Beheira
TRAIN_11571	ودي بلاد قصدك صح اراتب	Oman	om_Dhofar
TRAIN_11572	هو ليه وجع الاسنان بيعمل فينا كده ؟	Egypt	eg_North-Sinai
TRAIN_11573	لك انت ملعون من يوم اللي جيت فيه عالدنيا، انو ناطر تيلعنك التاريخاي سدّو وانقلع	Lebanon	lb_Akkar
TRAIN_11574	اخش أجبلك ألبوم صورك؟ URL 	Egypt	eg_Dakahlia
TRAIN_11575	هو انت ذيل وابن ذيل ايراني نكس خرا ابن خرا ابوك لابو الي مرضعك	Iraq	iq_Ninawa
TRAIN_11576	#شغله_تضايقك_بتويتر سابقا تبي ينلحس مخك! حاليا المقويات الجنسية!	Saudi_Arabia	sa_Al-Madinah
TRAIN_11577	- متيت تسولي عني مالك ؟ - ونبيك ماه كرهو خليكلي الا بلا غاية ذا الزمن -	Mauritania	mr_Nouakchott
TRAIN_11578	وخذاك الحظ والتقليد ودمّ القرب والدنيا وانا مافي يديني شيّ .. غير آصابع يديني .	Palestine	ps_West-Bank
TRAIN_11579	حياكم الله وبياكم وأسعد أوقاتكم بكل خير.. آن زاد آن هو الي آش؟	Mauritania	mr_Nouakchott
TRAIN_11580	والله إنّي معها احط الدنيا ورا ظهري.	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_11581	ههههه نورمال خويا لعزيز	Algeria	dz_Batna
TRAIN_11582	يالله يا قلبـي تعبـنا من الوقـــوف! ما بـقى بالليـل نجمـة ولا طيـوف! ذبلت أنوار الشوارع،،، وإنطفى ضي الحروف ......... يالله ياقلبي سرينا........  URL 	Oman	om_Dhofar
TRAIN_11583	نجيلك ان شاء الله و نخربها	Egypt	eg_Sohag
TRAIN_11584	طيب ننزل صورتك بالبس البحر فى اللعبة يا لعيب ولا ايه	Egypt	eg_Aswan
TRAIN_11585	متى صار مجاني؟ هذه معلومة يديده آخر مرةب100 درهم	Oman	om_Musandam
TRAIN_11586	المرة الجاية نجيبلك	Algeria	dz_Biskra
TRAIN_11587	يا رجال روقنا تقارن شعورك تجاه لاعب مهما سوى ماينفعك ولايضرك بشعور أم تجاه اولادها اللي تعتبرهم بالدنيا	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_11588	المعلق روحه سالفه  URL  …	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_11589	بالڨليب جيبوها يا لولاد Allez les aigles de Carthage	Morocco	ma_Souss-Massa-Draa
TRAIN_11590	انا ما قلت فورتنايت	Oman	om_Ad-Dhahirah
TRAIN_11591	اذاعه هذي ولا وزواج	Yemen	ye_Aden
TRAIN_11592	و صارت الفرحه فرحتييين يآ سسلام	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_11593	يا اخواني الكرام كونوا علي يد واحدة ، ولا نجعل العالم يضحك علينا بهذه التغريدات اللي فيها سب وشتم بعضنا البعض .	Oman	om_Muscat
TRAIN_11594	ما اريد انقد عليه انا نفسيه مرات كذا بس ما ابلك احد ما رد لي فولو	Iraq	iq_Basra
TRAIN_11595	وانا بتذكر في اي سقط سقط سقطك سقطا URL  …	Yemen	ye_Ibb
TRAIN_11596	عشاكو اي حاجة	Egypt	eg_Minya
TRAIN_11597	 USER  صح كلامك ولاتنسانا من دعواتك يا استاذ وليد	Saudi_Arabia	sa_Jizan
TRAIN_11598	والله بعض مشجعين الانتر يرفعون الضغط	Djibouti	dj_Djibouti
TRAIN_11599	دووووم هل ضحكه	Iraq	iq_Al-Anbar
TRAIN_11600	هذاكا أش قتلك من أول كومنتار	Tunisia	tn_Bizerte
TRAIN_11601	ماتاخذش عليه برشا، يفرك فيهم	Tunisia	tn_Bizerte
TRAIN_11602	النوفليين الكوشة يلي جنب جامع بن جابر	Libya	ly_Tripoli
TRAIN_11603	لأنك م تسمعي الكلام وتعترفي بذا الشي. لو م تنكري كنا م راح نتهاوش	Egypt	eg_Kafr-el-Sheikh
TRAIN_11604	اكتر من كده	Egypt	eg_Asyut
TRAIN_11605	اسمعي لا تزعلي عشان شخص ، صح انا ما شفتك بس متاكده ان عيونك م تستاهل الا دموع الفرح والضحك، وأنهم حلوين	Somalia	so_Banaadir
TRAIN_11606	راك تحس روحك مستعبد ؟	Algeria	dz_Bouira
TRAIN_11607	اتمنى الواتس يسوو تحديث نسوي ميوت فورايفر	Oman	om_Ad-Dakhiliyah
TRAIN_11608	مايحلي وقت العصرية الا مع ..... URL 	Syria	sy_As-Suwayda
TRAIN_11609	عملتلي فولو اعملتلك فولو باك رجعت بعد فترة شلته رحت انا شلت الفولو رجعت عملت فولو وحكيت يالله هاي فولو باك رجعت شلته لحد ما انتبهتلك عتويت عنصرية وانا العنصرية بتضرب على عصبي فعملتلك بلوك ما بعرف اذا انت شايف هالتصرف منطقي ولا انا مجنون	Palestine	ps_West-Bank
TRAIN_11610	تحت قدمها الجنه الام رنوش ..مالا ثاني تلفون ثاني تحت رجلها يتكسر ههههه	Algeria	dz_Biskra
TRAIN_11611	يقلك التاريخ لا يكذب ونحن اليوم نشاهد اليوم بأنفسنا كيف يخونون الاحرار ويجعلون المجرم بطل قومي يقولون اذكرو محاسن موتاكم اعطوني حسنة واحدة اذكره بها يقولون لم يطلق رصاصة واحدة يعني الحاجة الوحيدة لنملكوها هيا اننا نتنفس راح يقلبوها مزية وانجاز #الحراك_مستمر	Algeria	dz_Biskra
TRAIN_11612	الابطال كتروا لييه كده	Syria	sy_Damascus-City
TRAIN_11613	شي ترقد ولاومعك دوامين بو خبر اما لفشل قدةمضمون	Yemen	ye_Aden
TRAIN_11614	الجو هالاسبوع يُدرَس	Iraq	iq_Karbala
TRAIN_11615	ههههههه عندي ١٠٠ وخالق السعادة	Morocco	ma_Souss-Massa-Draa
TRAIN_11616	لا يا هانم شوفي بقي انتي بتاخدي راي مين في صورك غيري يا هانم	Egypt	eg_Port-Said
TRAIN_11617	تستاهل كل خير اخي المهندس علي ال هتيله وبالتوفيق لكم	Syria	sy_As-Suwayda
TRAIN_11618	لو بيطلع بنزيما عادي م نريد ولا بطولة هالسنه والسنه الجايه يجيبوا مهاجم كبير ونشل كل البطولات	Oman	om_Ad-Dakhiliyah
TRAIN_11619	"""...typing \""فزة القلب الحلوه\""."""	Kuwait	kw_Hawalli
TRAIN_11620	ههينك لما تيجي	Egypt	eg_South-Sinai
TRAIN_11621	و انا كمان يا ماي لڤلى سيسترر	Egypt	eg_South-Sinai
TRAIN_11622	أختج كاتبة ، وانتي م تعرفي تتكلمي عربي فضيحة !	Oman	om_Ad-Dakhiliyah
TRAIN_11623	شفت كيف الصدف	Saudi_Arabia	sa_Asir
TRAIN_11624	حسبنا الله فيكم انتم ايش من أودم بطلو صرتو عار علئ الامه	Yemen	ye_Aden
TRAIN_11625	مش عايزة اسيب البيت وأرجع تاني المنيااااااااع	Egypt	eg_Qena
TRAIN_11626	اتوقع هذا چطل يضربون بي حجر ! شايف المنجنيق ؟ بس اكيد خطأ وما نقبل يضربون القوات	Iraq	iq_Arbil
TRAIN_11627	هاآك جديد #شوک أتهلاا Abonnés سير لاشااان Pila DZ دمتم  URL 	Algeria	dz_Biskra
TRAIN_11628	الستر ...دة نعمة كبيرة أوى من عند ربنا	Egypt	eg_Alexandria
TRAIN_11629	خلااص خلينااا حلووين مع بعض	Egypt	eg_Qena
TRAIN_11630	احباب الملكة يلاا مع بعض لنعيش الاجواء الرومنسية واحلى انبساط كلنا مشاهدة جماعية #ملكه_سبأ #كنزة_مرسلي #تلك_الايام #KenzaMorsli يلااا ولعت  URL 	Algeria	dz_El-Oued
TRAIN_11631	 USER  امفل ، وامورد ، ويان امكادي ؟؟	Tunisia	tn_Ariana
TRAIN_11632	اليوم الي افصخ فيه عبايتي بالجامعه هو اليوم الي أكون مبسوطه اني مداومه	Saudi_Arabia	sa_Ar-Riyad
TRAIN_11633	نرومالمو دخلوه لهوليوود مخلوق هذا  URL  …	Algeria	dz_Biskra
TRAIN_11634	كل شيء زفت بس مسويه نفسي مستانسه.	United_Arab_Emirates	ae_Dubai
TRAIN_11635	انت حبيبي انت فاهم بس لازم تشوفلك فريق تاني تشجعه بدل الجرابيع دول	Egypt	eg_Suez
TRAIN_11636	المعونة بتاعة دولة الجيش الشقيقة URL 	Syria	sy_Aleppo
TRAIN_11637	مو هو هذا نفسه اللي تسموه جدار برلين	Iraq	iq_Ninawa
TRAIN_11638	يقولوا بيتوقف موسم 2020 - 2021	Yemen	ye_Aden
TRAIN_11639	امشي من وجهي	Jordan	jo_Zarqa
TRAIN_11640	عائلة اللبن يا صاحبي .. اجدع نااس ولله	Egypt	eg_Ismailia
TRAIN_11641	تفو ما اوقحو URL  …	Syria	sy_Lattakia
TRAIN_11642	اصلي هاصحي اعمل ايه في الدنيا لازم ابقي نايم علي طول علشان لما بصحي بزعل اووي	Egypt	eg_Dakahlia
TRAIN_11643	هو انا لازم اكون عارفة اسم هالمكان كويس.. لانو دائما بتجيني صور منه.. بس ذاكراتي ضعيفة URL  …	Syria	sy_Aleppo
TRAIN_11644	في واحد راح ما سوى شي	Oman	om_Muscat
TRAIN_11645	الله يلعن السيراميك قرفني ويوم قمت فجاتني الصماله ع البيت جعلها اتلا الصمايل	Syria	sy_As-Suwayda
TRAIN_11646	عيب ي ولدي من يومنا نكتشفو	Libya	ly_Misrata
TRAIN_11647	أول مرة نسمع بيه السيد هذا. ياخس شمس موش متع الدولة	Tunisia	tn_Bizerte
TRAIN_11648	ناكر طلع علماني.. تي يرعى #للنم	Libya	ly_Tripoli
TRAIN_11649	"""أكتر أيام بحبها فى السنة كلها هى الايام دى اللى تسبق يوم عيد الاضحى \""يوم النحر \"" ليا طقوس خاصة فى هذه الايام وخصوصا فى بلدى #الاسماعيلية"""	Egypt	eg_Ismailia
TRAIN_11650	جالسة اتحلطم بسبب سوهو الكلب وتاركة كل شي وشكلي بنجلد من ماما بسببه URL 	Egypt	eg_Kafr-el-Sheikh
TRAIN_11651	انا بلبنان و بقفي ايام جامعة او شغل كرمال مباراة	Lebanon	lb_North-Lebanon
TRAIN_11652	 USER  كلم يا دوك	Egypt	eg_Alexandria
TRAIN_11653	تركي الدب دخل غرفة الملالبس حقت الهلال	Saudi_Arabia	sa_Ar-Riyad
TRAIN_11654	فدوه ع الجايات ابطال شباب	Iraq	iq_Karbala
TRAIN_11655	الف مبروك ليهو ي حسام	Sudan	sd_Khartoum
TRAIN_11656	يبون يزحلقونك مب لازم تلعب URL 	Qatar	qa_Ar-Rayyan
TRAIN_11657	عمر صلي معايا الجمعة النهارده ودي مبتحصلش اساسا اتمني اني اليوم يعدي علي خير من غير اي اكشن معاه	Egypt	eg_Luxor
TRAIN_11658	مش عارف لي تخيلتك فالوضع دا بس اشطا نررتي بيتك يا شابه	Egypt	eg_Gharbia
TRAIN_11659	عرض عمل للسيدات فقط ... ( domaine cosmétique) شكون تحبّ تخدم تسويق شبكي Marketing Réseau مع أوريفلام ومع...  URL 	Tunisia	tn_Ariana
TRAIN_11660	حصل ي باشا  URL  …	Egypt	eg_Faiyum
TRAIN_11661	ما تعرف الماضي الأليم حبي	Oman	om_Al-Batnah
TRAIN_11662	لازم على الشخص ان يتمسك بشخصيته فقط لا يهمه اراء الاخرين	Algeria	dz_Béchar
TRAIN_11663	#الجزائر_تنتخب هذا الحركي عملي حظر  URL 	Algeria	dz_El-Oued
TRAIN_11664	شويا جو من بعد العمل à Tunis, Tunisia  URL 	Tunisia	tn_Ariana
TRAIN_11665	#ماتستحي....... ليا قليل العذاريب ......... لو تستحي ما تاخذ الطيب كله ##الظلماوي #	Iraq	iq_Kirkuk
TRAIN_11666	الشخص هذا يمثلني هههههه  URL 	Tunisia	tn_Sfax
TRAIN_11667	 USER  تف من بئك	Kuwait	kw_Hawalli
TRAIN_11668	لاء والله يا اختي لو بتعرفي اداه مقهور على بلدي كم شيطان سلطه حرقوا دين البلد ويلي كنا متأملين منوا يكون درع الوطن بيحكينا عن لجان تحقيق نيابيه وملفات فساد ومحاكمات وبيطلع بالآخر بدك قانون ومحكمه خاصه لتحاكمون	Lebanon	lb_North-Lebanon
TRAIN_11669	قلبي بعمل ايه — بسمع المسلسل  URL  …	Egypt	eg_Asyut
TRAIN_11670	كنت مستني اللحظة دي علشان اندمكوا كلكوا URL 	Egypt	eg_Alexandria
TRAIN_11671	 USER  منور يا الخوي حميد وأتمنى لك كل التوفيق ... ونترقب تغريداتك	Oman	om_Musandam
TRAIN_11672	الكل عمال يقول انهارده كلن يوم قمر و كان يوم جميل طول الاسبوع طب انا لي كل الايام خرا	Egypt	eg_Asyut
TRAIN_11673	الهلال اذا وصل للنهائي بيكون فريق خطير وقد يحقق اللقب نشاهد في ابطال اوروبا والبريميرليغ فرق مستوى الهلال افضل منها وحققت نتيجة ايجابية امام الليفر كرة القدم لاتعرف المستحيل وان استمر الهلال على هالفورمة سينافس ع اللقب بكل قوة .	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_11674	على أساس انه متخفي	Jordan	jo_Aqaba
TRAIN_11675	لانك مكروهه خيرك نسيتي	Somalia	so_Banaadir
TRAIN_11676	الله يلعن الغربه من زمان لي عن الاكله هاذي	Somalia	so_Banaadir
TRAIN_11677	م يكفي ان مقهورة من النت تزيديني لان م اقدر اصوت. الروابط م تفتح URL 	Egypt	eg_Kafr-el-Sheikh
TRAIN_11678	محنا كمان طيبين وعهد الله	Egypt	eg_Port-Said
